"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","weekdays_num"
2007-10-20,"23:27:00",0.7992,0.186,244.13,3.4,0,0,0,6
2007-10-20,"23:28:00",0.80735,0.188,244.64,3.4,0,0,0,6
2007-10-20,"23:29:00",0.81555,0.188,244.66,3.4,0,0,0,6
2007-10-20,"23:30:00",0.8237,0.182,244.44,3.4,0,0,0,6
2007-10-20,"23:31:00",0.83035,0.078,244.23,3,0,0,0,6
2007-10-20,"23:32:00",0.758,0.078,244.17,3,0,0,0,6
2007-10-20,"23:33:00",0.756,0.078,244.14,3,0,0,0,6
2007-10-20,"23:34:00",0.85225,0.08,244.2,3,0,0,0,6
2007-10-20,"23:35:00",0.86065,0.082,244.7,3,0,0,0,6
2007-10-20,"23:36:00",0.8691,0.082,245.15,3,0,0,0,6
2007-10-20,"23:37:00",0.756,0.08,244.62,3,0,0,0,6
2007-10-20,"23:38:00",0.8858,0.072,242.44,3,0,0,0,6
2007-10-20,"23:39:00",0.746,0.074,242.81,3,0,0,0,6
2007-10-20,"23:40:00",0.746,0.074,242.83,3,0,0,0,6
2007-10-20,"23:41:00",0.917,0.072,242.64,3,0,0,0,6
2007-10-20,"23:42:00",0.726,0.048,242.77,3,0,0,0,6
2007-10-20,"23:43:00",0.654,0.06,243.3,2.6,0,0,0,6
2007-10-20,"23:44:00",0.654,0.06,243.19,2.6,0,0,0,6
2007-10-20,"23:45:00",0.94545,0.06,242.71,2.6,0,0,0,6
2007-10-20,"23:46:00",0.642,0.066,240.27,2.6,0,0,0,6
2007-10-20,"23:47:00",0.9589,0.066,240.33,2.6,0,0,0,6
2007-10-20,"23:48:00",0.64,0.066,239.98,2.6,0,0,0,6
2007-10-20,"23:49:00",0.96435,0.068,239.79,2.6,0,0,0,6
2007-10-20,"23:50:00",0.9639,0.066,239.82,2.6,0,0,0,6
2007-10-20,"23:51:00",0.642,0.066,240.3,2.6,0,0,0,6
2007-10-20,"23:52:00",0.96325,0.066,239.62,2.6,0,0,0,6
2007-10-20,"23:53:00",0.638,0.066,239.49,2.6,0,0,0,6
2007-10-20,"23:54:00",0.9625,0.064,241.34,2.6,0,0,0,6
2007-10-20,"23:55:00",0.684,0,241.29,2.8,0,0,0,6
2007-10-20,"23:56:00",0.965,0.056,241.08,3,0,0,0,6
2007-10-20,"23:57:00",0.732,0.058,241.49,3,0,2,0,6
2007-10-20,"23:58:00",0.96885,0.064,243,3,0,1,0,6
2007-10-20,"23:59:00",0.756,0.07,243.19,3.2,0,2,0,6
2007-10-21,"00:00:00",0.9754,0.174,243.61,3.4,0,1,0,7
2007-10-21,"00:01:00",0.81,0.178,243.54,3.4,0,2,0,7
2007-10-21,"00:02:00",0.916,0.18,243.02,3.8,0,1,0,7
2007-10-21,"00:03:00",0.9941,0.18,243.21,4.6,0,1,0,7
2007-10-21,"00:04:00",1.372,0.176,242.65,5.6,0,2,0,7
2007-10-21,"00:05:00",1.67,0.178,242.41,7,0,1,0,7
2007-10-21,"00:06:00",1.0626,0.18,241.54,8.6,0,2,0,7
2007-10-21,"00:07:00",1.09215,0.18,241.6,8.4,0,1,0,7
2007-10-21,"00:08:00",2.236,0,240.57,9.2,0,1,0,7
2007-10-21,"00:09:00",1.17175,0,240.32,10.8,0,0,0,7
2007-10-21,"00:10:00",2.53,0.08,240.58,10.4,0,0,0,7
2007-10-21,"00:11:00",2.672,0.094,240.74,11,0,0,0,7
2007-10-21,"00:12:00",1.3071,0.086,240.25,10.6,0,0,0,7
2007-10-21,"00:13:00",1.3394,0.074,241.14,8.4,0,0,0,7
2007-10-21,"00:14:00",1.92,0.07,241.15,7.8,0,0,0,7
2007-10-21,"00:15:00",1.3987,0.078,241.21,8,0,0,0,7
2007-10-21,"00:16:00",1.42375,0.072,241.76,7.2,0,0,0,7
2007-10-21,"00:17:00",1.446,0.078,242.08,6,0,0,0,7
2007-10-21,"00:18:00",1.4531,0.082,242.25,5,0,0,0,7
2007-10-21,"00:19:00",1.46325,0.082,241.87,4.8,0,0,0,7
2007-10-21,"00:20:00",1.15,0.08,241.89,4.6,0,0,0,7
2007-10-21,"00:21:00",1.098,0.082,241.94,4.4,0,0,0,7
2007-10-21,"00:22:00",1.4901,0.082,241.81,4.2,0,0,0,7
2007-10-21,"00:23:00",1.49985,0.084,242.21,4.2,0,0,0,7
2007-10-21,"00:24:00",1.044,0.086,242.46,4.2,0,0,0,7
2007-10-21,"00:25:00",1.026,0.07,242.41,4.2,0,0,0,7
2007-10-21,"00:26:00",1.52655,0,242.25,3.8,0,0,0,7
2007-10-21,"00:27:00",0.874,0,241.76,3.6,0,0,0,7
2007-10-21,"00:28:00",1.53765,0,240.84,3.4,0,0,0,7
2007-10-21,"00:29:00",1.54285,0.046,240.07,3.4,0,0,0,7
2007-10-21,"00:30:00",1.539,0,240.59,2.2,0,0,0,7
2007-10-21,"00:31:00",1.5321,0,241.31,1.4,0,0,0,7
2007-10-21,"00:32:00",0.366,0,241.79,1.4,0,0,0,7
2007-10-21,"00:33:00",1.5185,0,242.06,1.4,0,0,0,7
2007-10-21,"00:34:00",0.368,0,242.37,1.4,0,0,0,7
2007-10-21,"00:35:00",1.5028,0,242.92,1.4,0,0,0,7
2007-10-21,"00:36:00",0.306,0,242.27,1.2,0,0,0,7
2007-10-21,"00:37:00",0.36,0,241.9,1.6,0,0,0,7
2007-10-21,"00:38:00",0.382,0.068,241.94,1.6,0,0,0,7
2007-10-21,"00:39:00",0.384,0.07,242.25,1.6,0,0,0,7
2007-10-21,"00:40:00",0.384,0.07,242.34,1.6,0,0,0,7
2007-10-21,"00:41:00",1.44325,0.072,242.89,1.6,0,0,0,7
2007-10-21,"00:42:00",1.43,0.074,243.34,1.6,0,0,0,7
2007-10-21,"00:43:00",0.382,0.072,242.78,1.6,0,0,0,7
2007-10-21,"00:44:00",1.38685,0.07,242.33,1.6,0,0,0,7
2007-10-21,"00:45:00",1.35395,0,242.18,1.4,0,0,0,7
2007-10-21,"00:46:00",1.3092,0,242.29,1.2,0,0,0,7
2007-10-21,"00:47:00",1.26645,0,242.76,1.2,0,0,0,7
2007-10-21,"00:48:00",1.21825,0,243.1,1.2,0,0,0,7
2007-10-21,"00:49:00",1.1605,0,242.52,1.2,0,0,0,7
2007-10-21,"00:50:00",1.10495,0,242.8,1.2,0,0,0,7
2007-10-21,"00:51:00",0.308,0,242.77,1.2,0,0,0,7
2007-10-21,"00:52:00",0.416,0.084,243.1,1.8,0,0,0,7
2007-10-21,"00:53:00",0.9516,0.102,242.99,1.8,0,0,0,7
2007-10-21,"00:54:00",0.91395,0.102,242.74,1.8,0,0,0,7
2007-10-21,"00:55:00",0.412,0.102,242.74,1.8,0,0,0,7
2007-10-21,"00:56:00",0.84145,0.1,242.08,1.6,0,0,0,7
2007-10-21,"00:57:00",0.81545,0.098,241.53,1.6,0,0,0,7
2007-10-21,"00:58:00",0.406,0.098,241.55,1.6,0,0,0,7
2007-10-21,"00:59:00",0.7762,0.098,241.42,1.6,0,0,0,7
2007-10-21,"01:00:00",0.75755,0.1,242.17,1.6,0,0,0,7
2007-10-21,"01:01:00",0.7402,0.102,242.55,1.6,0,0,0,7
2007-10-21,"01:02:00",0.404,0.102,242.41,1.6,0,0,0,7
2007-10-21,"01:03:00",0.402,0.098,241.92,1.6,0,0,0,7
2007-10-21,"01:04:00",0.4,0.098,241.73,1.6,0,0,0,7
2007-10-21,"01:05:00",0.6765,0.1,242.44,1.6,0,0,0,7
2007-10-21,"01:06:00",0.402,0.1,242.37,1.6,0,0,0,7
2007-10-21,"01:07:00",0.65015,0.046,242.24,1.6,0,0,0,7
2007-10-21,"01:08:00",0.63655,0,242.55,1.2,0,0,0,7
2007-10-21,"01:09:00",0.308,0,242.4,1.2,0,0,0,7
2007-10-21,"01:10:00",0.306,0,242.3,1.2,0,0,0,7
2007-10-21,"01:11:00",0.61705,0,242.14,1.2,0,0,0,7
2007-10-21,"01:12:00",0.308,0,242.8,1.2,0,0,0,7
2007-10-21,"01:13:00",0.292,0,243.41,1.2,0,0,0,7
2007-10-21,"01:14:00",0.248,0,243.14,1,0,0,0,7
2007-10-21,"01:15:00",0.342,0,242.5,1.6,0,0,0,7
2007-10-21,"01:16:00",0.61085,0.072,242.54,1.2,0,0,0,7
2007-10-21,"01:17:00",0.6095,0.074,243.18,1.2,0,0,0,7
2007-10-21,"01:18:00",0.4,0.192,243.12,1.8,0,0,0,7
2007-10-21,"01:19:00",0.6101,0.196,242.7,1.8,0,1,0,7
2007-10-21,"01:20:00",0.388,0.196,242.63,1.8,0,2,0,7
2007-10-21,"01:21:00",0.6102,0.192,241.97,1.8,0,1,0,7
2007-10-21,"01:22:00",0.384,0.192,241.84,1.8,0,2,0,7
2007-10-21,"01:23:00",0.60925,0.138,241.65,1.6,0,1,0,7
2007-10-21,"01:24:00",0.60755,0.086,241.52,1.4,0,1,0,7
2007-10-21,"01:25:00",0.60655,0.09,242.65,1.4,0,2,0,7
2007-10-21,"01:26:00",0.314,0.092,243.23,1.4,0,1,0,7
2007-10-21,"01:27:00",0.6069,0.096,244.05,1.4,0,2,0,7
2007-10-21,"01:28:00",0.312,0.094,243.16,1.4,0,1,0,7
2007-10-21,"01:29:00",0.312,0.092,243.03,1.4,0,1,0,7
2007-10-21,"01:30:00",0.286,0.054,242.54,1.2,0,2,0,7
2007-10-21,"01:31:00",0.6045,0,242.67,1,0,0,0,7
2007-10-21,"01:32:00",0.5998,0,242.8,1,0,0,0,7
2007-10-21,"01:33:00",0.332,0.08,242.13,1.4,0,0,0,7
2007-10-21,"01:34:00",0.336,0.1,241.84,1.4,0,0,0,7
2007-10-21,"01:35:00",0.332,0.1,242.05,1.4,0,0,0,7
2007-10-21,"01:36:00",0.33,0.1,242.05,1.4,0,0,0,7
2007-10-21,"01:37:00",0.5898,0.102,242.49,1.4,0,0,0,7
2007-10-21,"01:38:00",0.328,0.1,242.28,1.4,0,0,0,7
2007-10-21,"01:39:00",0.58595,0.102,242.42,1.4,0,0,0,7
2007-10-21,"01:40:00",0.326,0.1,242.11,1.4,0,0,0,7
2007-10-21,"01:41:00",0.582,0.098,241.73,1.4,0,0,0,7
2007-10-21,"01:42:00",0.324,0.1,241.94,1.4,0,0,0,7
2007-10-21,"01:43:00",0.57805,0.102,242.52,1.4,0,0,0,7
2007-10-21,"01:44:00",0.5761,0.1,242.11,1.4,0,0,0,7
2007-10-21,"01:45:00",0.322,0.098,241.8,1.4,0,0,0,7
2007-10-21,"01:46:00",0.322,0.1,242.06,1.4,0,0,0,7
2007-10-21,"01:47:00",0.32,0.098,241.83,1.4,0,0,0,7
2007-10-21,"01:48:00",0.264,0,241.87,1.2,0,0,0,7
2007-10-21,"01:49:00",0.56785,0,242.3,1,0,0,0,7
2007-10-21,"01:50:00",0.56585,0,242.09,1,0,0,0,7
2007-10-21,"01:51:00",0.226,0,241.92,1,0,0,0,7
2007-10-21,"01:52:00",0.5618,0,242.54,1,0,0,0,7
2007-10-21,"01:53:00",0.56125,0,242.57,1.2,0,0,0,7
2007-10-21,"01:54:00",0.306,0.074,243.31,1.2,0,0,0,7
2007-10-21,"01:55:00",0.5618,0.074,243.35,1.2,0,0,0,7
2007-10-21,"01:56:00",0.306,0.072,242.72,1.2,0,0,0,7
2007-10-21,"01:57:00",0.5618,0.072,242.4,1.2,0,0,0,7
2007-10-21,"01:58:00",0.302,0.072,242.34,1.2,0,0,0,7
2007-10-21,"01:59:00",0.304,0.08,244.27,1.2,0,0,0,7
2007-10-21,"02:00:00",0.5551,0.082,244.8,1.2,0,0,0,7
2007-10-21,"02:01:00",0.278,0,245.16,1.2,0,0,0,7
2007-10-21,"02:02:00",0.5486,0,245.08,1,0,0,0,7
2007-10-21,"02:03:00",0.5457,0,244.21,1,0,0,0,7
2007-10-21,"02:04:00",0.5436,0,243.52,1,0,0,0,7
2007-10-21,"02:05:00",0.54145,0,243.76,1,0,0,0,7
2007-10-21,"02:06:00",0.5393,0,243.82,1,0,0,0,7
2007-10-21,"02:07:00",0.228,0,243.64,1,0,0,0,7
2007-10-21,"02:08:00",0.228,0,243.2,1,0,0,0,7
2007-10-21,"02:09:00",0.228,0,243.43,1,0,0,0,7
2007-10-21,"02:10:00",0.228,0,243.14,1,0,0,0,7
2007-10-21,"02:11:00",0.53155,0,242.78,1,0,0,0,7
2007-10-21,"02:12:00",0.228,0,243,1,0,0,0,7
2007-10-21,"02:13:00",0.23,0,243.8,1,0,0,0,7
2007-10-21,"02:14:00",0.529,0.084,243.42,1.4,0,0,0,7
2007-10-21,"02:15:00",0.52915,0.102,243.01,1.4,0,0,0,7
2007-10-21,"02:16:00",0.334,0.104,243.35,1.4,0,0,0,7
2007-10-21,"02:17:00",0.332,0.104,243.07,1.4,0,0,0,7
2007-10-21,"02:18:00",0.5294,0.104,242.99,1.4,0,0,0,7
2007-10-21,"02:19:00",0.33,0.104,242.89,1.4,0,0,0,7
2007-10-21,"02:20:00",0.5295,0.102,242.86,1.4,0,0,0,7
2007-10-21,"02:21:00",0.52955,0.102,242.35,1.4,0,0,0,7
2007-10-21,"02:22:00",0.52965,0.106,243.46,1.4,0,0,0,7
2007-10-21,"02:23:00",0.52975,0.106,243.73,1.4,0,0,0,7
2007-10-21,"02:24:00",0.5299,0.11,244.6,1.4,0,0,0,7
2007-10-21,"02:25:00",0.326,0.108,244.09,1.4,0,0,0,7
2007-10-21,"02:26:00",0.326,0.108,243.97,1.4,0,0,0,7
2007-10-21,"02:27:00",0.326,0.108,244.15,1.4,0,0,0,7
2007-10-21,"02:28:00",0.326,0.11,244.29,1.4,0,0,0,7
2007-10-21,"02:29:00",0.246,0,243.92,1,0,0,0,7
2007-10-21,"02:30:00",0.228,0,243.75,1,0,0,0,7
2007-10-21,"02:31:00",0.5324,0,243.41,1,0,0,0,7
2007-10-21,"02:32:00",0.308,0.056,243.9,1.4,0,0,0,7
2007-10-21,"02:33:00",0.5354,0.076,243.95,1.2,0,0,0,7
2007-10-21,"02:34:00",0.308,0.074,243.31,1.2,0,0,0,7
2007-10-21,"02:35:00",0.53545,0.072,242.75,1.2,0,0,0,7
2007-10-21,"02:36:00",0.5354,0.072,242.79,1.2,0,0,0,7
2007-10-21,"02:37:00",0.53535,0.07,242.28,1.2,0,0,0,7
2007-10-21,"02:38:00",0.5353,0.07,242.2,1.2,0,0,0,7
2007-10-21,"02:39:00",0.298,0.068,241.78,1.2,0,0,0,7
2007-10-21,"02:40:00",0.33,0.092,242.35,1.6,0,0,0,7
2007-10-21,"02:41:00",0.316,0.092,243.18,1.4,0,1,0,7
2007-10-21,"02:42:00",0.5388,0.094,243.83,1.4,0,2,0,7
2007-10-21,"02:43:00",0.54095,0.094,243.89,1.4,0,1,0,7
2007-10-21,"02:44:00",0.316,0.094,243.66,1.4,0,2,0,7
2007-10-21,"02:45:00",0.54535,0.094,243.82,1.4,0,1,0,7
2007-10-21,"02:46:00",0.316,0.096,243.97,1.4,0,1,0,7
2007-10-21,"02:47:00",0.316,0.094,243.76,1.4,0,2,0,7
2007-10-21,"02:48:00",0.55195,0.094,243.72,1.4,0,1,0,7
2007-10-21,"02:49:00",0.55415,0.094,243.91,1.4,0,2,0,7
2007-10-21,"02:50:00",0.55635,0.096,244.25,1.4,0,1,0,7
2007-10-21,"02:51:00",0.314,0.096,244.54,1.4,0,1,0,7
2007-10-21,"02:52:00",0.5601,0.064,245.12,1.2,0,2,0,7
2007-10-21,"02:53:00",0.56015,0,245.26,1,0,0,0,7
2007-10-21,"02:54:00",0.23,0,244.84,1,0,0,0,7
2007-10-21,"02:55:00",0.336,0.086,244.34,1.4,0,0,0,7
2007-10-21,"02:56:00",0.5576,0.11,244.63,1.4,0,0,0,7
2007-10-21,"02:57:00",0.336,0.108,244.12,1.4,0,0,0,7
2007-10-21,"02:58:00",0.334,0.106,243.26,1.4,0,0,0,7
2007-10-21,"02:59:00",0.5578,0.104,242.79,1.4,0,0,0,7
2007-10-21,"03:00:00",0.33,0.106,243.23,1.4,0,0,0,7
2007-10-21,"03:01:00",0.33,0.106,243.33,1.4,0,0,0,7
2007-10-21,"03:02:00",0.328,0.106,243.56,1.4,0,0,0,7
2007-10-21,"03:03:00",0.328,0.106,243.85,1.4,0,0,0,7
2007-10-21,"03:04:00",0.326,0.106,243.67,1.4,0,0,0,7
2007-10-21,"03:05:00",0.5579,0.106,243.76,1.4,0,0,0,7
2007-10-21,"03:06:00",0.326,0.108,244.21,1.4,0,0,0,7
2007-10-21,"03:07:00",0.328,0.112,245.11,1.4,0,0,0,7
2007-10-21,"03:08:00",0.326,0.11,244.67,1.4,0,0,0,7
2007-10-21,"03:09:00",0.312,0.09,244.36,1.4,0,0,0,7
2007-10-21,"03:10:00",0.55965,0,244.47,1,0,0,0,7
2007-10-21,"03:11:00",0.308,0.054,244.1,1.4,0,0,0,7
2007-10-21,"03:12:00",0.31,0.08,244.74,1.2,0,0,0,7
2007-10-21,"03:13:00",0.56175,0.078,244.33,1.2,0,0,0,7
2007-10-21,"03:14:00",0.56175,0.078,244.14,1.2,0,0,0,7
2007-10-21,"03:15:00",0.308,0.076,244.15,1.2,0,0,0,7
2007-10-21,"03:16:00",0.306,0.076,244.2,1.2,0,0,0,7
2007-10-21,"03:17:00",0.5619,0.076,243.98,1.2,0,0,0,7
2007-10-21,"03:18:00",0.302,0.076,243.85,1.2,0,0,0,7
2007-10-21,"03:19:00",0.5605,0,243.66,1,0,0,0,7
2007-10-21,"03:20:00",0.558,0,244.05,1,0,0,0,7
2007-10-21,"03:21:00",0.5558,0,243.5,1,0,0,0,7
2007-10-21,"03:22:00",0.228,0,243.61,1,0,0,0,7
2007-10-21,"03:23:00",0.23,0,244.32,1,0,0,0,7
2007-10-21,"03:24:00",0.54935,0,243.78,1,0,0,0,7
2007-10-21,"03:25:00",0.54715,0,242.86,1,0,0,0,7
2007-10-21,"03:26:00",0.228,0,243.01,1,0,0,0,7
2007-10-21,"03:27:00",0.54275,0,243.31,1,0,0,0,7
2007-10-21,"03:28:00",0.23,0,244.3,1,0,0,0,7
2007-10-21,"03:29:00",0.23,0,244.55,1,0,0,0,7
2007-10-21,"03:30:00",0.5363,0,244.67,1,0,0,0,7
2007-10-21,"03:31:00",0.23,0,244.21,1,0,0,0,7
2007-10-21,"03:32:00",0.53265,0,243.83,1,0,0,0,7
2007-10-21,"03:33:00",0.228,0,243.51,1,0,0,0,7
2007-10-21,"03:34:00",0.228,0,243.59,1,0,0,0,7
2007-10-21,"03:35:00",0.23,0,244.2,1,0,0,0,7
2007-10-21,"03:36:00",0.336,0.086,244.35,1.4,0,0,0,7
2007-10-21,"03:37:00",0.52985,0.108,244.28,1.4,0,0,0,7
2007-10-21,"03:38:00",0.52995,0.11,244.62,1.4,0,0,0,7
2007-10-21,"03:39:00",0.336,0.108,244.02,1.4,0,0,0,7
2007-10-21,"03:40:00",0.334,0.106,243.88,1.4,0,0,0,7
2007-10-21,"03:41:00",0.5302,0.106,243.73,1.4,0,0,0,7
2007-10-21,"03:42:00",0.33,0.106,243.85,1.4,0,0,0,7
2007-10-21,"03:43:00",0.5303,0.106,243.65,1.4,0,0,0,7
2007-10-21,"03:44:00",0.328,0.106,243.7,1.4,0,0,0,7
2007-10-21,"03:45:00",0.328,0.108,243.94,1.4,0,0,0,7
2007-10-21,"03:46:00",0.53045,0.112,245.08,1.4,0,0,0,7
2007-10-21,"03:47:00",0.328,0.11,244.75,1.4,0,0,0,7
2007-10-21,"03:48:00",0.326,0.108,244.39,1.4,0,0,0,7
2007-10-21,"03:49:00",0.53075,0.106,243.85,1.4,0,0,0,7
2007-10-21,"03:50:00",0.5336,0.108,243.71,1.6,0,0,0,7
2007-10-21,"03:51:00",0.308,0.076,243.79,1.2,0,0,0,7
2007-10-21,"03:52:00",0.308,0.076,244.03,1.2,0,0,0,7
2007-10-21,"03:53:00",0.31,0.078,244.49,1.2,0,0,0,7
2007-10-21,"03:54:00",0.53355,0.076,244.18,1.2,0,0,0,7
2007-10-21,"03:55:00",0.306,0.076,243.7,1.2,0,0,0,7
2007-10-21,"03:56:00",0.53345,0.074,243.37,1.2,0,0,0,7
2007-10-21,"03:57:00",0.53345,0.076,243.74,1.2,0,0,0,7
2007-10-21,"03:58:00",0.278,0,243.97,1.2,0,0,0,7
2007-10-21,"03:59:00",0.23,0,243.71,1,0,0,0,7
2007-10-21,"04:00:00",0.228,0,242.93,1,0,0,0,7
2007-10-21,"04:01:00",0.5326,0,243.71,1,0,0,0,7
2007-10-21,"04:02:00",0.318,0.076,242.66,1.4,0,0,0,7
2007-10-21,"04:03:00",0.537,0.09,242.7,1.4,0,1,0,7
2007-10-21,"04:04:00",0.5391,0.092,243.25,1.4,0,2,0,7
2007-10-21,"04:05:00",0.5413,0.092,243.31,1.4,0,1,0,7
2007-10-21,"04:06:00",0.316,0.092,242.94,1.4,0,1,0,7
2007-10-21,"04:07:00",0.316,0.092,243.31,1.4,0,2,0,7
2007-10-21,"04:08:00",0.316,0.092,243.11,1.4,0,1,0,7
2007-10-21,"04:09:00",0.316,0.092,243.07,1.4,0,2,0,7
2007-10-21,"04:10:00",0.5521,0.09,242.72,1.4,0,1,0,7
2007-10-21,"04:11:00",0.314,0.09,242.74,1.4,0,2,0,7
2007-10-21,"04:12:00",0.5563,0.092,243.06,1.4,0,1,0,7
2007-10-21,"04:13:00",0.312,0.092,243.1,1.4,0,1,0,7
2007-10-21,"04:14:00",0.292,0.062,242.55,1.2,0,2,0,7
2007-10-21,"04:15:00",0.56,0,243.51,1,0,0,0,7
2007-10-21,"04:16:00",0.5581,0,243.95,1.2,0,0,0,7
2007-10-21,"04:17:00",0.342,0.106,243.71,1.4,0,0,0,7
2007-10-21,"04:18:00",0.34,0.11,244.56,1.4,0,0,0,7
2007-10-21,"04:19:00",0.338,0.112,244.87,1.4,0,0,0,7
2007-10-21,"04:20:00",0.55835,0.112,244.99,1.4,0,0,0,7
2007-10-21,"04:21:00",0.332,0.104,243.3,1.4,0,0,0,7
2007-10-21,"04:22:00",0.55835,0.102,242.94,1.4,0,0,0,7
2007-10-21,"04:23:00",0.55835,0.104,243.08,1.4,0,0,0,7
2007-10-21,"04:24:00",0.334,0.102,242.72,1.4,0,0,0,7
2007-10-21,"04:25:00",0.348,0.102,242.39,1.4,0,0,0,7
2007-10-21,"04:26:00",0.55945,0.102,242.59,1.4,0,0,0,7
2007-10-21,"04:27:00",0.326,0.104,242.94,1.4,0,0,0,7
2007-10-21,"04:28:00",0.5594,0.106,243.48,1.4,0,0,0,7
2007-10-21,"04:29:00",0.55945,0.106,243.46,1.4,0,0,0,7
2007-10-21,"04:30:00",0.56045,0.162,243.69,1.8,0,0,0,7
2007-10-21,"04:31:00",0.348,0.136,244.4,1.6,0,0,0,7
2007-10-21,"04:32:00",0.308,0.078,244.37,1.2,0,0,0,7
2007-10-21,"04:33:00",0.5614,0.076,244.17,1.2,0,0,0,7
2007-10-21,"04:34:00",0.308,0.078,244.28,1.2,0,0,0,7
2007-10-21,"04:35:00",0.5614,0.078,244.37,1.2,0,0,0,7
2007-10-21,"04:36:00",0.5614,0.076,244,1.2,0,0,0,7
2007-10-21,"04:37:00",0.304,0.078,244.25,1.2,0,0,0,7
2007-10-21,"04:38:00",0.264,0,244.99,1.2,0,0,0,7
2007-10-21,"04:39:00",0.232,0,245.18,1,0,0,0,7
2007-10-21,"04:40:00",0.23,0,244.5,1,0,0,0,7
2007-10-21,"04:41:00",0.56115,0,244.01,1,0,0,0,7
2007-10-21,"04:42:00",0.23,0,244.3,1,0,0,0,7
2007-10-21,"04:43:00",0.5568,0,244.13,1,0,0,0,7
2007-10-21,"04:44:00",0.23,0,244.04,1,0,0,0,7
2007-10-21,"04:45:00",0.55255,0,243.87,1,0,0,0,7
2007-10-21,"04:46:00",0.5504,0,243.75,1,0,0,0,7
2007-10-21,"04:47:00",0.5482,0,243.57,1,0,0,0,7
2007-10-21,"04:48:00",0.54605,0,243.85,1,0,0,0,7
2007-10-21,"04:49:00",0.23,0,244.55,1,0,0,0,7
2007-10-21,"04:50:00",0.54185,0,245.16,1,0,0,0,7
2007-10-21,"04:51:00",0.23,0,244.83,1,0,0,0,7
2007-10-21,"04:52:00",0.23,0,244.63,1,0,0,0,7
2007-10-21,"04:53:00",0.232,0,245.08,1,0,0,0,7
2007-10-21,"04:54:00",0.232,0,245.01,1,0,0,0,7
2007-10-21,"04:55:00",0.53415,0,244.77,1,0,0,0,7
2007-10-21,"04:56:00",0.5334,0,244.8,1,0,0,0,7
2007-10-21,"04:57:00",0.53155,0,244.74,1.2,0,0,0,7
2007-10-21,"04:58:00",0.342,0.108,244.46,1.4,0,0,0,7
2007-10-21,"04:59:00",0.34,0.11,244.85,1.4,0,0,0,7
2007-10-21,"05:00:00",0.53165,0.11,244.97,1.4,0,0,0,7
2007-10-21,"05:01:00",0.53175,0.11,244.53,1.4,0,0,0,7
2007-10-21,"05:02:00",0.334,0.108,244.28,1.4,0,0,0,7
2007-10-21,"05:03:00",0.5319,0.108,244.08,1.4,0,0,0,7
2007-10-21,"05:04:00",0.33,0.108,244.1,1.4,0,0,0,7
2007-10-21,"05:05:00",0.53135,0.11,244.71,1.4,0,0,0,7
2007-10-21,"05:06:00",0.5309,0.108,244.16,1.4,0,0,0,7
2007-10-21,"05:07:00",0.5309,0.104,243.42,1.4,0,0,0,7
2007-10-21,"05:08:00",0.5309,0.108,243.97,1.4,0,0,0,7
2007-10-21,"05:09:00",0.53095,0.112,244.9,1.4,0,0,0,7
2007-10-21,"05:10:00",0.53025,0.13,245.03,1.6,0,0,0,7
2007-10-21,"05:11:00",0.53165,0.218,244.86,1.8,0,0,0,7
2007-10-21,"05:12:00",0.32,0.098,244.9,1.4,0,0,0,7
2007-10-21,"05:13:00",0.31,0.08,244.94,1.2,0,0,0,7
2007-10-21,"05:14:00",0.31,0.08,245.26,1.2,0,0,0,7
2007-10-21,"05:15:00",0.53215,0.084,245.87,1.2,0,0,0,7
2007-10-21,"05:16:00",0.31,0.084,246.03,1.2,0,0,0,7
2007-10-21,"05:17:00",0.306,0.082,245.61,1.2,0,0,0,7
2007-10-21,"05:18:00",0.292,0.06,244.55,1.2,0,0,0,7
2007-10-21,"05:19:00",0.232,0,245.42,1,0,0,0,7
2007-10-21,"05:20:00",0.232,0,245.47,1,0,0,0,7
2007-10-21,"05:21:00",0.53315,0,245.75,1,0,0,0,7
2007-10-21,"05:22:00",0.5332,0,245.74,1,0,0,0,7
2007-10-21,"05:23:00",0.5332,0,244.97,1,0,0,0,7
2007-10-21,"05:24:00",0.5346,0,244.46,1.4,0,0,0,7
2007-10-21,"05:25:00",0.53685,0.1,245.17,1.4,0,1,0,7
2007-10-21,"05:26:00",0.318,0.098,244.94,1.4,0,1,0,7
2007-10-21,"05:27:00",0.318,0.1,245.1,1.4,0,1,0,7
2007-10-21,"05:28:00",0.54355,0.102,245.76,1.4,0,2,0,7
2007-10-21,"05:29:00",0.5458,0.104,245.94,1.4,0,1,0,7
2007-10-21,"05:30:00",0.54805,0.106,246.53,1.4,0,2,0,7
2007-10-21,"05:31:00",0.322,0.106,246.69,1.4,0,1,0,7
2007-10-21,"05:32:00",0.55265,0.108,247.09,1.4,0,2,0,7
2007-10-21,"05:33:00",0.55485,0.104,246.13,1.4,0,1,0,7
2007-10-21,"05:34:00",0.316,0.096,244.56,1.4,0,1,0,7
2007-10-21,"05:35:00",0.5591,0.096,244.39,1.4,0,2,0,7
2007-10-21,"05:36:00",0.5612,0.096,244.09,1.4,0,1,0,7
2007-10-21,"05:37:00",0.248,0,244.8,1,0,1,0,7
2007-10-21,"05:38:00",0.559,0,245.33,1.2,0,0,0,7
