"Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","weekdays_num"
2007-06-16,"00:38:00",0.54485,0,242.74,1.6,0,0,1,6
2007-06-16,"00:39:00",0.404,0,242.88,1.8,0,1,1,6
2007-06-16,"00:40:00",0.398,0,243.14,1.6,0,0,1,6
2007-06-16,"00:41:00",0.55205,0,243.07,1.8,0,0,0,6
2007-06-16,"00:42:00",0.352,0.122,242.61,2.2,0,0,1,6
2007-06-16,"00:43:00",0.302,0.152,242.65,2.2,0,0,1,6
2007-06-16,"00:44:00",0.3,0.148,242.77,2,0,0,0,6
2007-06-16,"00:45:00",0.3,0.154,243.11,2.2,0,1,1,6
2007-06-16,"00:46:00",0.561,0.146,242.8,2,0,0,1,6
2007-06-16,"00:47:00",0.298,0.15,242.48,2.2,0,0,0,6
2007-06-16,"00:48:00",0.564,0.144,242.34,2,0,0,1,6
2007-06-16,"00:49:00",0.298,0.148,241.94,2.2,0,0,1,6
2007-06-16,"00:50:00",0.5671,0.142,241.6,2,0,0,0,6
2007-06-16,"00:51:00",0.56865,0.142,240.1,2.2,0,0,1,6
2007-06-16,"00:52:00",0.28,0.134,239.72,2,0,0,1,6
2007-06-16,"00:53:00",0.232,0.14,239.61,2.2,0,1,0,6
2007-06-16,"00:54:00",0.56965,0.088,239.93,2,0,0,1,6
2007-06-16,"00:55:00",0.232,0,239.11,1.6,0,0,0,6
2007-06-16,"00:56:00",0.232,0,239,1.8,0,0,1,6
2007-06-16,"00:57:00",0.56935,0,239.07,1.6,0,0,1,6
2007-06-16,"00:58:00",0.56925,0,239,1.8,0,1,0,6
2007-06-16,"00:59:00",0.23,0,239.1,1.6,0,0,1,6
2007-06-16,"01:00:00",0.5684,0,239.29,1.8,0,0,1,6
2007-06-16,"01:01:00",0.23,0.064,239.45,2,0,0,0,6
2007-06-16,"01:02:00",0.23,0.11,239.41,2,0,0,1,6
2007-06-16,"01:03:00",0.5602,0.106,239.31,2,0,0,1,6
2007-06-16,"01:04:00",0.55795,0.106,239.23,2,0,1,0,6
2007-06-16,"01:05:00",0.326,0.202,238.95,4.2,0,0,10,6
2007-06-16,"01:06:00",0.56355,0.208,239,4.4,0,0,11,6
2007-06-16,"01:07:00",0.57,0.204,239.09,4.4,0,0,11,6
2007-06-16,"01:08:00",0.5754,0.208,239.07,4.6,0,0,12,6
2007-06-16,"01:09:00",0.332,0.19,239.56,4.2,0,0,11,6
2007-06-16,"01:10:00",0.246,0.112,240.19,2,0,0,0,6
2007-06-16,"01:11:00",0.232,0.098,240.33,1.8,0,0,1,6
2007-06-16,"01:12:00",0.23,0,240.33,1.6,0,1,1,6
2007-06-16,"01:13:00",0.228,0,240.38,1.8,0,0,0,6
2007-06-16,"01:14:00",0.5629,0.142,240.26,2.2,0,0,1,6
2007-06-16,"01:15:00",0.5597,0.136,240.33,2,0,0,1,6
2007-06-16,"01:16:00",0.5577,0.14,240.55,2.6,0,0,0,6
2007-06-16,"01:17:00",0.334,0.132,240.37,3.4,0,0,1,6
2007-06-16,"01:18:00",0.5536,0.14,240.34,2.8,0,1,1,6
2007-06-16,"01:19:00",0.33,0.136,240.41,2,0,0,0,6
2007-06-16,"01:20:00",0.328,0.14,240.05,2.2,0,0,1,6
2007-06-16,"01:21:00",0.328,0.14,240.21,1.6,0,0,1,6
2007-06-16,"01:22:00",0.326,0.146,240.27,1.6,0,0,0,6
2007-06-16,"01:23:00",0.324,0.138,240.3,2.4,0,0,1,6
2007-06-16,"01:24:00",0.54875,0.14,240.05,2.4,0,1,1,6
2007-06-16,"01:25:00",0.5493,0.142,239.97,2.4,0,0,0,6
2007-06-16,"01:26:00",0.412,0.072,240.27,2.2,0,0,1,6
2007-06-16,"01:27:00",0.5539,0,240.39,2,0,0,1,6
2007-06-16,"01:28:00",0.5547,0,240.82,1,0,0,0,6
2007-06-16,"01:29:00",0.5555,0,241.05,0.8,0,0,1,6
2007-06-16,"01:30:00",0.55625,0,241.02,0.6,0,0,1,6
2007-06-16,"01:31:00",0.557,0,240.78,0.8,0,1,0,6
2007-06-16,"01:32:00",0.5581,0,240.9,0.6,0,0,1,6
2007-06-16,"01:33:00",0.56035,0,241.06,0.8,0,0,1,6
2007-06-16,"01:34:00",0.5626,0.056,240.95,1,0,1,0,6
2007-06-16,"01:35:00",0.5648,0.14,241.27,1.2,0,1,1,6
2007-06-16,"01:36:00",0.567,0.132,240.68,1,0,2,1,6
2007-06-16,"01:37:00",0.228,0.138,240.78,1.2,0,2,0,6
2007-06-16,"01:38:00",0.56675,0.132,240.68,1,0,1,1,6
2007-06-16,"01:39:00",0.226,0.136,240.61,1.2,0,2,1,6
2007-06-16,"01:40:00",0.5665,0.134,240.42,1.2,0,1,0,6
2007-06-16,"01:41:00",0.226,0.24,240.69,1.8,0,2,1,6
2007-06-16,"01:42:00",0.56595,0.236,240.89,1.6,0,2,1,6
2007-06-16,"01:43:00",0.158,0.24,240.79,1.6,0,1,0,6
2007-06-16,"01:44:00",0.56165,0.236,240.89,1.6,0,2,1,6
2007-06-16,"01:45:00",0.55745,0.252,240.84,1.8,0,1,1,6
2007-06-16,"01:46:00",0.158,0.368,240.55,2.2,0,2,0,6
2007-06-16,"01:47:00",0.5369,0.372,240.5,2.4,0,2,1,6
2007-06-16,"01:48:00",0.16,0.368,240.61,2.2,0,1,0,6
2007-06-16,"01:49:00",0.16,0.374,240.91,2.2,0,2,1,6
2007-06-16,"01:50:00",0.16,0.37,240.95,2.2,0,1,1,6
2007-06-16,"01:51:00",0.51845,0.31,241.07,2,0,1,0,6
2007-06-16,"01:52:00",0.5167,0.268,241.28,1.6,0,2,1,6
2007-06-16,"01:53:00",0.16,0.274,241.55,1.8,0,1,1,6
2007-06-16,"01:54:00",0.5133,0.272,241.64,1.8,0,2,0,6
2007-06-16,"01:55:00",0.16,0.272,241.33,1.8,0,1,1,6
2007-06-16,"01:56:00",0.16,0.274,241.1,1.8,0,2,1,6
2007-06-16,"01:57:00",0.5014,0.266,240.6,1.6,0,1,0,6
2007-06-16,"01:58:00",0.158,0.208,240.91,1.4,0,2,1,6
2007-06-16,"01:59:00",0.158,0.132,241,1,0,1,1,6
2007-06-16,"02:00:00",0.48845,0.138,240.89,1.2,0,1,0,6
2007-06-16,"02:01:00",0.4842,0.132,240.89,1,0,2,1,6
2007-06-16,"02:02:00",0.158,0,241.28,0.8,0,0,1,6
2007-06-16,"02:03:00",0.158,0,241.39,0.6,0,0,0,6
2007-06-16,"02:04:00",0.4717,0,241.28,0.8,0,0,1,6
2007-06-16,"02:05:00",0.4676,0,241.19,0.6,0,0,1,6
2007-06-16,"02:06:00",0.46125,0,241.16,0.8,0,1,0,6
2007-06-16,"02:07:00",0.158,0,241.26,0.6,0,0,1,6
2007-06-16,"02:08:00",0.158,0,240.8,0.8,0,0,1,6
2007-06-16,"02:09:00",0.44735,0,240.21,0.6,0,0,0,6
2007-06-16,"02:10:00",0.252,0,240.13,0.8,0,0,1,6
2007-06-16,"02:11:00",0.44405,0,240.48,0.6,0,0,1,6
2007-06-16,"02:12:00",0.44265,0,240.27,0.8,0,1,0,6
2007-06-16,"02:13:00",0.264,0,240.49,0.6,0,0,1,6
2007-06-16,"02:14:00",0.262,0,240.48,0.8,0,0,1,6
2007-06-16,"02:15:00",0.43825,0,240.61,0.6,0,0,0,6
2007-06-16,"02:16:00",0.43815,0,240.59,0.8,0,0,1,6
2007-06-16,"02:17:00",0.44085,0,240.74,0.6,0,0,1,6
2007-06-16,"02:18:00",0.334,0.134,240.43,1.4,0,1,0,6
2007-06-16,"02:19:00",0.44625,0.144,240.81,1.2,0,0,1,6
2007-06-16,"02:20:00",0.44895,0.168,241.09,1.6,0,0,1,6
2007-06-16,"02:21:00",0.45155,0.248,241.21,1.6,0,0,0,6
2007-06-16,"02:22:00",0.328,0.254,241.09,1.8,0,0,1,6
2007-06-16,"02:23:00",0.4586,0.25,241.24,1.6,0,0,1,6
2007-06-16,"02:24:00",0.46275,0.254,241.09,1.8,0,0,0,6
2007-06-16,"02:25:00",0.324,0.252,241.36,1.8,0,0,1,6
2007-06-16,"02:26:00",0.324,0.252,241.46,1.6,0,1,1,6
2007-06-16,"02:27:00",0.4751,0.256,241.42,1.8,0,0,0,6
2007-06-16,"02:28:00",0.322,0.25,241.34,1.6,0,0,1,6
2007-06-16,"02:29:00",0.48325,0.254,241.25,1.8,0,0,1,6
2007-06-16,"02:30:00",0.322,0.194,241.41,1.4,0,0,0,6
2007-06-16,"02:31:00",0.49025,0.054,241.68,0.8,0,1,1,6
2007-06-16,"02:32:00",0.49145,0,241.66,0.6,0,0,1,6
2007-06-16,"02:33:00",0.49145,0,241.67,0.8,0,0,0,6
2007-06-16,"02:34:00",0.16,0,242.23,0.6,0,0,1,6
2007-06-16,"02:35:00",0.16,0,242.23,0.8,0,0,1,6
2007-06-16,"02:36:00",0.16,0,241.88,0.6,0,0,0,6
2007-06-16,"02:37:00",0.16,0,241.73,0.8,0,1,1,6
2007-06-16,"02:38:00",0.4915,0,242.17,0.6,0,0,1,6
2007-06-16,"02:39:00",0.49155,0,242.12,0.8,0,0,0,6
2007-06-16,"02:40:00",0.16,0,242.05,0.6,0,0,1,6
2007-06-16,"02:41:00",0.16,0,241.63,0.8,0,0,1,6
2007-06-16,"02:42:00",0.4917,0,241.31,0.6,0,0,0,6
2007-06-16,"02:43:00",0.16,0,240.94,0.8,0,1,1,6
2007-06-16,"02:44:00",0.4918,0,241.05,0.6,0,0,1,6
2007-06-16,"02:45:00",0.49185,0,240.94,0.8,0,0,0,6
2007-06-16,"02:46:00",0.16,0,240.59,0.6,0,0,1,6
2007-06-16,"02:47:00",0.492,0,240.84,0.8,0,0,1,6
2007-06-16,"02:48:00",0.4921,0,240.84,0.6,0,0,0,6
2007-06-16,"02:49:00",0.49215,0,241.22,0.8,0,1,1,6
2007-06-16,"02:50:00",0.48985,0.146,241.17,2.2,0,0,2,6
2007-06-16,"02:51:00",0.4871,0.258,240.74,3.8,0,0,11,6
2007-06-16,"02:52:00",0.4844,0.252,240.5,3.8,0,0,11,6
2007-06-16,"02:53:00",0.16,0.258,240.93,4,0,0,12,6
2007-06-16,"02:54:00",0.16,0.25,240.75,3.8,0,0,12,6
2007-06-16,"02:55:00",0.16,0.188,241.32,2.6,0,0,5,6
2007-06-16,"02:56:00",0.4728,0.154,242,1.2,0,0,0,6
2007-06-16,"02:57:00",0.16,0.152,242.22,1.2,0,1,1,6
2007-06-16,"02:58:00",0.46405,0.154,241.9,1.2,0,0,1,6
2007-06-16,"02:59:00",0.16,0.146,241.26,1.2,0,0,0,6
2007-06-16,"03:00:00",0.45535,0.15,241.21,1.2,0,0,1,6
2007-06-16,"03:01:00",0.16,0.234,240.85,1.8,0,0,1,6
2007-06-16,"03:02:00",0.16,0.206,240.53,1.6,0,1,0,6
2007-06-16,"03:03:00",0.16,0.114,240.67,1,0,0,1,6
2007-06-16,"03:04:00",0.16,0.12,240.56,1.2,0,0,1,6
2007-06-16,"03:05:00",0.278,0.114,240.76,1,0,0,0,6
2007-06-16,"03:06:00",0.27,0.12,240.9,1.2,0,0,1,6
2007-06-16,"03:07:00",0.43715,0.114,240.69,1,0,0,1,6
2007-06-16,"03:08:00",0.342,0.118,240.31,1.2,0,1,0,6
2007-06-16,"03:09:00",0.4381,0.114,240.55,1,0,0,1,6
2007-06-16,"03:10:00",0.4385,0.118,240.16,1.2,0,0,0,6
2007-06-16,"03:11:00",0.43995,0,240.48,0.8,0,0,1,6
2007-06-16,"03:12:00",0.334,0,240.47,0.8,0,0,1,6
2007-06-16,"03:13:00",0.44735,0,240.53,0.6,0,0,0,6
2007-06-16,"03:14:00",0.328,0,240.53,0.8,0,1,1,6
2007-06-16,"03:15:00",0.328,0,240.66,0.6,0,0,1,6
2007-06-16,"03:16:00",0.4599,0,240.67,0.8,0,0,0,6
2007-06-16,"03:17:00",0.46405,0,240.69,0.6,0,0,1,6
2007-06-16,"03:18:00",0.46815,0,240.47,0.8,0,0,1,6
2007-06-16,"03:19:00",0.47225,0,240.58,0.6,0,0,0,6
2007-06-16,"03:20:00",0.4763,0,240.42,0.8,0,0,1,6
2007-06-16,"03:21:00",0.48035,0,240.49,0.6,0,0,1,6
2007-06-16,"03:22:00",0.4831,0.068,240.37,1.2,0,1,0,6
2007-06-16,"03:23:00",0.256,0.14,240.03,1.2,0,0,1,6
2007-06-16,"03:24:00",0.254,0.146,240.44,1.2,0,0,1,6
2007-06-16,"03:25:00",0.254,0.144,240.35,1.2,0,0,0,6
2007-06-16,"03:26:00",0.49035,0.144,240.02,1.2,0,0,1,6
2007-06-16,"03:27:00",0.162,0.146,240.14,1.2,0,1,1,6
2007-06-16,"03:28:00",0.4903,0.142,239.98,1.2,0,0,0,6
2007-06-16,"03:29:00",0.16,0.146,240.03,1.2,0,0,1,6
2007-06-16,"03:30:00",0.49035,0.142,240.17,1.2,0,0,1,6
2007-06-16,"03:31:00",0.162,0.148,240.46,1.2,0,0,0,6
2007-06-16,"03:32:00",0.49045,0.144,240.62,1.2,0,0,1,6
2007-06-16,"03:33:00",0.4905,0.148,240.61,1.2,0,1,1,6
2007-06-16,"03:34:00",0.162,0.144,240.71,1.2,0,0,0,6
2007-06-16,"03:35:00",0.16,0,241.05,0.8,0,0,1,6
2007-06-16,"03:36:00",0.16,0.066,240.97,1.2,0,1,1,6
2007-06-16,"03:37:00",0.16,0.138,241.16,1.2,0,2,0,6
2007-06-16,"03:38:00",0.49055,0.134,241.22,1,0,1,1,6
2007-06-16,"03:39:00",0.16,0.138,241.36,1.2,0,2,1,6
2007-06-16,"03:40:00",0.49055,0.134,241.33,1,0,1,0,6
2007-06-16,"03:41:00",0.16,0.148,241.34,1.4,0,2,1,6
2007-06-16,"03:42:00",0.49055,0.24,241.72,1.6,0,1,1,6
2007-06-16,"03:43:00",0.49055,0.246,241.83,1.6,0,2,0,6
2007-06-16,"03:44:00",0.49055,0.24,241.92,1.6,0,2,1,6
2007-06-16,"03:45:00",0.4876,0.246,241.78,1.6,0,1,1,6
2007-06-16,"03:46:00",0.48485,0.238,241.5,1.6,0,2,0,6
2007-06-16,"03:47:00",0.47985,0.242,241.25,1.6,0,1,1,6
2007-06-16,"03:48:00",0.47535,0.238,241.35,1.6,0,2,1,6
2007-06-16,"03:49:00",0.162,0.242,241.16,1.6,0,2,0,6
2007-06-16,"03:50:00",0.162,0.236,241.15,1.6,0,1,1,6
2007-06-16,"03:51:00",0.4621,0.228,241.13,1.6,0,2,1,6
2007-06-16,"03:52:00",0.162,0.134,241.14,1,0,1,0,6
2007-06-16,"03:53:00",0.16,0.138,241.1,1.2,0,2,1,6
2007-06-16,"03:54:00",0.44935,0.134,241.29,1,0,1,1,6
2007-06-16,"03:55:00",0.44515,0.254,241.39,1.8,0,1,0,6
2007-06-16,"03:56:00",0.441,0.272,241.6,1.8,0,2,1,6
2007-06-16,"03:57:00",0.242,0.27,241.35,1.8,0,1,1,6
2007-06-16,"03:58:00",0.236,0.27,241.05,1.8,0,2,0,6
2007-06-16,"03:59:00",0.28,0.266,241.13,1.6,0,1,1,6
2007-06-16,"04:00:00",0.43625,0.272,241.05,1.8,0,2,1,6
2007-06-16,"04:01:00",0.344,0.264,240.71,1.6,0,1,0,6
2007-06-16,"04:02:00",0.34,0.268,240.58,1.8,0,1,1,6
2007-06-16,"04:03:00",0.338,0.206,240.62,1.4,0,1,1,6
2007-06-16,"04:04:00",0.44265,0.148,240.8,1.2,0,0,0,6
2007-06-16,"04:05:00",0.44465,0.144,240.83,1.2,0,0,1,6
2007-06-16,"04:06:00",0.4488,0.148,240.81,1.2,0,1,1,6
2007-06-16,"04:07:00",0.33,0.102,240.97,1,0,0,0,6
2007-06-16,"04:08:00",0.328,0,240.95,0.8,0,0,1,6
2007-06-16,"04:09:00",0.328,0,241.15,0.6,0,0,1,6
2007-06-16,"04:10:00",0.4655,0,241.44,0.8,0,0,0,6
2007-06-16,"04:11:00",0.46855,0,241.89,0.6,0,0,1,6
2007-06-16,"04:12:00",0.258,0,241.81,0.8,0,1,1,6
2007-06-16,"04:13:00",0.258,0,241.82,0.6,0,0,0,6
2007-06-16,"04:14:00",0.256,0,241.61,0.8,0,0,1,6
2007-06-16,"04:15:00",0.4781,0,241.41,0.6,0,0,1,6
2007-06-16,"04:16:00",0.48045,0,241.15,0.8,0,0,0,6
2007-06-16,"04:17:00",0.254,0,241.33,0.6,0,0,1,6
2007-06-16,"04:18:00",0.4852,0,241.39,0.8,0,1,0,6
2007-06-16,"04:19:00",0.48755,0,241.22,0.6,0,0,1,6
2007-06-16,"04:20:00",0.228,0,241.12,0.8,0,0,1,6
2007-06-16,"04:21:00",0.162,0,241.03,0.6,0,0,0,6
2007-06-16,"04:22:00",0.48935,0,241.35,1,0,0,1,6
2007-06-16,"04:23:00",0.162,0.116,241.32,1,0,0,1,6
2007-06-16,"04:24:00",0.48945,0.12,240.94,1.2,0,1,0,6
2007-06-16,"04:25:00",0.162,0.116,241.22,1,0,0,1,6
2007-06-16,"04:26:00",0.162,0.12,240.98,1.2,0,0,1,6
2007-06-16,"04:27:00",0.162,0.118,241.08,1.2,0,0,0,6
2007-06-16,"04:28:00",0.48955,0.248,240.99,1.8,0,0,1,6
2007-06-16,"04:29:00",0.162,0.254,241.18,1.8,0,0,1,6
2007-06-16,"04:30:00",0.16,0.248,241.07,1.6,0,1,0,6
2007-06-16,"04:31:00",0.48945,0.254,241.28,1.8,0,0,1,6
2007-06-16,"04:32:00",0.4894,0.226,241.21,1.6,0,0,1,6
2007-06-16,"04:33:00",0.15,0.15,241.3,1.2,0,0,0,6
2007-06-16,"04:34:00",0.1,0.144,241.02,1.2,0,0,1,6
2007-06-16,"04:35:00",0.48615,0.148,240.59,1.2,0,0,1,6
2007-06-16,"04:36:00",0.48465,0.142,240.18,1.2,0,0,0,6
2007-06-16,"04:37:00",0.4811,0.148,240.59,1.2,0,1,1,6
2007-06-16,"04:38:00",0.1,0.222,240.41,3.2,0,0,7,6
2007-06-16,"04:39:00",0.1,0.254,240.41,3.8,0,0,11,6
2007-06-16,"04:40:00",0.1,0.188,240.75,3.6,0,0,11,6
2007-06-16,"04:41:00",0.4609,0.124,240.88,3.4,0,0,12,6
2007-06-16,"04:42:00",0.1,0.108,241.38,3.2,0,0,11,6
2007-06-16,"04:43:00",0.1,0,242.07,0.8,0,1,1,6
2007-06-16,"04:44:00",0.1,0,242.14,0.6,0,0,0,6
2007-06-16,"04:45:00",0.1,0,241.98,0.8,0,0,1,6
2007-06-16,"04:46:00",0.164,0,241.82,0.6,0,0,1,6
2007-06-16,"04:47:00",0.4292,0,241.53,0.8,0,0,0,6
2007-06-16,"04:48:00",0.42545,0,241.44,0.6,0,0,1,6
2007-06-16,"04:49:00",0.178,0,241.41,0.8,0,1,1,6
2007-06-16,"04:50:00",0.178,0,240.87,0.6,0,0,0,6
2007-06-16,"04:51:00",0.236,0,240.71,0.8,0,0,1,6
2007-06-16,"04:52:00",0.41665,0,241,0.6,0,0,1,6
2007-06-16,"04:53:00",0.4165,0,240.93,0.8,0,0,0,6
2007-06-16,"04:54:00",0.4175,0,240.79,0.6,0,0,1,6
2007-06-16,"04:55:00",0.362,0,240.84,0.8,0,1,1,6
2007-06-16,"04:56:00",0.42275,0,241.07,0.6,0,0,0,6
2007-06-16,"04:57:00",0.42535,0,241.22,0.8,0,0,1,6
2007-06-16,"04:58:00",0.356,0,241.4,0.8,0,0,1,6
2007-06-16,"04:59:00",0.42915,0,241.96,0.6,0,0,0,6
2007-06-16,"05:00:00",0.4306,0,241.53,1,0,1,1,6
2007-06-16,"05:01:00",0.286,0.144,240.88,1.2,0,0,1,6
2007-06-16,"05:02:00",0.43675,0.15,240.87,1.2,0,0,0,6
2007-06-16,"05:03:00",0.282,0.146,241.16,1.2,0,0,1,6
2007-06-16,"05:04:00",0.44275,0.238,240.9,1.8,0,0,1,6
2007-06-16,"05:05:00",0.4457,0.244,240.24,1.6,0,0,0,6
2007-06-16,"05:06:00",0.44865,0.248,240.15,1.8,0,1,1,6
2007-06-16,"05:07:00",0.45155,0.244,240.34,1.6,0,0,1,6
2007-06-16,"05:08:00",0.276,0.248,240.12,1.8,0,0,0,6
2007-06-16,"05:09:00",0.274,0.246,240.52,1.6,0,0,1,6
2007-06-16,"05:10:00",0.4601,0.25,240.43,1.8,0,0,1,6
2007-06-16,"05:11:00",1.252,0.246,240.49,1.6,0,0,0,6
2007-06-16,"05:12:00",0.5174,0.248,240.12,1.6,0,0,1,6
2007-06-16,"05:13:00",0.54735,0.162,239.99,1.2,0,0,1,6
2007-06-16,"05:14:00",1.334,0,240.09,0.8,0,1,0,6
2007-06-16,"05:15:00",1.274,0,240.69,0.6,0,0,1,6
2007-06-16,"05:16:00",1.24,0,240.71,0.8,0,0,1,6
2007-06-16,"05:17:00",0.66445,0,241.47,0.6,0,0,0,6
2007-06-16,"05:18:00",0.6928,0,242.04,0.8,0,0,1,6
2007-06-16,"05:19:00",1.238,0,242.03,0.6,0,0,1,6
2007-06-16,"05:20:00",0.7497,0,241.13,0.8,0,1,0,6
2007-06-16,"05:21:00",1.238,0,240.92,0.6,0,0,1,6
2007-06-16,"05:22:00",1.238,0,241.33,0.8,0,0,1,6
2007-06-16,"05:23:00",1.236,0,241.23,0.6,0,0,0,6
2007-06-16,"05:24:00",1.23,0,240.8,0.6,0,0,1,6
2007-06-16,"05:25:00",0.8917,0,241,0.6,0,0,0,6
2007-06-16,"05:26:00",1.236,0,240.84,0.6,0,0,1,6
2007-06-16,"05:27:00",1.23,0,241.18,0.6,0,0,1,6
2007-06-16,"05:28:00",0.9711,0,240.71,0.6,0,0,0,6
2007-06-16,"05:29:00",1.23,0,240.43,0.6,0,0,1,6
2007-06-16,"05:30:00",1.0238,0,240.43,0.6,0,0,1,6
2007-06-16,"05:31:00",1.246,0,240.22,0.6,0,0,0,6
2007-06-16,"05:32:00",1.0738,0,240.16,0.6,0,0,1,6
2007-06-16,"05:33:00",1.09835,0,240.25,1,0,0,1,6
2007-06-16,"05:34:00",1.1231,0.142,240.22,1.2,0,0,0,6
2007-06-16,"05:35:00",1.306,0.142,240.67,1.2,0,0,1,6
2007-06-16,"05:36:00",1.308,0.144,240.96,1.2,0,0,1,6
2007-06-16,"05:37:00",1.308,0.146,241.4,1.2,0,0,0,6
2007-06-16,"05:38:00",1.21795,0.204,241.39,1.6,0,0,1,6
2007-06-16,"05:39:00",1.24285,0.27,241.57,1.8,0,1,1,6
2007-06-16,"05:40:00",1.3,0.266,240.58,1.8,0,2,0,6
2007-06-16,"05:41:00",1.2895,0.266,240.57,1.8,0,1,1,6
2007-06-16,"05:42:00",1.2885,0.264,240.3,1.8,0,2,1,6
2007-06-16,"05:43:00",0.242,0.268,240.67,1.8,0,1,0,6
2007-06-16,"05:44:00",1.2865,0.266,240.49,1.8,0,1,1,6
2007-06-16,"05:45:00",1.28555,0.266,240.47,1.8,0,2,1,6
2007-06-16,"05:46:00",1.28445,0.214,240.8,1.6,0,1,0,6
2007-06-16,"05:47:00",0.174,0.236,240.67,1.6,0,2,1,6
2007-06-16,"05:48:00",0.174,0.236,240.67,1.6,0,1,1,6
2007-06-16,"05:49:00",0.208,0.236,240.83,1.6,0,2,0,6
2007-06-16,"05:50:00",1.27795,0.238,240.83,1.6,0,1,1,6
2007-06-16,"05:51:00",0.282,0.236,240.79,1.6,0,1,1,6
2007-06-16,"05:52:00",0.28,0.238,240.91,1.6,0,2,0,6
2007-06-16,"05:53:00",1.19995,0.236,240.77,1.6,0,1,1,6
2007-06-16,"05:54:00",0.276,0.236,240.85,1.6,0,1,1,6
2007-06-16,"05:55:00",1.1485,0.236,240.78,1.6,0,2,0,6
2007-06-16,"05:56:00",0.272,0.162,241.14,1.2,0,1,1,6
2007-06-16,"05:57:00",1.1002,0.132,241,1,0,1,1,6
2007-06-16,"05:58:00",0.272,0.136,241.71,1,0,2,0,6
2007-06-16,"05:59:00",1.05195,0.138,242.49,1,0,1,1,6
2007-06-16,"06:00:00",1.02775,0.138,242.72,1,0,1,1,6
2007-06-16,"06:01:00",0.268,0.138,242.61,1,0,1,0,6
2007-06-16,"06:02:00",0.97925,0.138,242.41,1,0,2,1,6
2007-06-16,"06:03:00",0.266,0.136,241.8,1,0,1,1,6
2007-06-16,"06:04:00",0.9309,0.136,241.86,1,0,1,0,6
2007-06-16,"06:05:00",0.9066,0,241.87,0.8,0,0,1,6
2007-06-16,"06:06:00",0.88235,0,241.93,0.8,0,0,1,6
2007-06-16,"06:07:00",0.8582,0.146,241.76,1.2,0,0,0,6
2007-06-16,"06:08:00",0.83405,0.146,241.58,1.2,0,0,1,6
2007-06-16,"06:09:00",0.264,0.146,241.62,1.2,0,0,1,6
2007-06-16,"06:10:00",0.208,0.146,241.33,1.2,0,0,0,6
2007-06-16,"06:11:00",0.172,0.146,241.38,1.2,0,0,1,6
2007-06-16,"06:12:00",0.172,0.146,241.36,1.2,0,0,1,6
2007-06-16,"06:13:00",0.7041,0.146,241.06,1.2,0,0,0,6
2007-06-16,"06:14:00",0.172,0.144,240.97,1.2,0,0,1,6
2007-06-16,"06:15:00",0.6479,0.146,241.35,1.2,0,0,1,6
2007-06-16,"06:16:00",0.6195,0.146,241.34,1.2,0,0,0,6
2007-06-16,"06:17:00",0.172,0.146,241.19,1.2,0,0,1,6
2007-06-16,"06:18:00",0.172,0.146,241.2,1.2,0,0,1,6
2007-06-16,"06:19:00",0.53455,0.07,241.27,0.8,0,0,0,6
2007-06-16,"06:20:00",0.172,0,241.06,0.6,0,0,1,6
2007-06-16,"06:21:00",0.4822,0,241.59,0.6,0,0,1,6
2007-06-16,"06:22:00",0.216,0,240.47,4.8,0,0,13,6
2007-06-16,"06:23:00",0.248,0,240.38,5.4,0,0,19,6
2007-06-16,"06:24:00",0.4818,0,239.96,8.4,0,0,18,6
2007-06-16,"06:25:00",0.48195,0,237.29,18,0,0,19,6
2007-06-16,"06:26:00",0.248,0,236.32,18.4,0,0,18,6
2007-06-16,"06:27:00",0.48405,0,235.8,18.4,0,0,17,6
2007-06-16,"06:28:00",0.4858,0.066,235.77,18.6,0,0,18,6
2007-06-16,"06:29:00",0.48665,0.086,237.49,11.6,0,0,18,6
2007-06-16,"06:30:00",0.4855,0.198,237.58,11,0,0,24,6
2007-06-16,"06:31:00",0.48445,0.226,237.33,11.8,0,0,28,6
2007-06-16,"06:32:00",0.48345,0.264,236.94,14.2,0,0,28,6
2007-06-16,"06:33:00",0.48245,0.27,237.1,15.2,0,0,29,6
2007-06-16,"06:34:00",0.4815,0.25,237.79,13.2,0,0,29,6
2007-06-16,"06:35:00",0.47915,0.182,238.2,8.8,0,0,22,6
2007-06-16,"06:36:00",0.172,0.152,238.53,7.6,0,0,18,6
2007-06-16,"06:37:00",0.17,0.156,239.7,7.6,0,0,18,6
2007-06-16,"06:38:00",0.17,0.154,239.51,7.6,0,0,18,6
2007-06-16,"06:39:00",0.46905,0.156,239.99,7.6,0,0,19,6
2007-06-16,"06:40:00",0.4666,0.248,240.16,8,0,0,18,6
2007-06-16,"06:41:00",0.46415,0.19,240.66,7.8,0,0,19,6
2007-06-16,"06:42:00",0.4617,0.188,240.48,7.8,0,0,18,6
2007-06-16,"06:43:00",0.172,0.188,240.52,7.8,0,0,18,6
2007-06-16,"06:44:00",0.45815,0.19,241.08,7.8,0,0,19,6
2007-06-16,"06:45:00",0.28,0.192,241.35,7.8,0,0,18,6
2007-06-16,"06:46:00",0.278,0.192,241.24,7.8,0,0,19,6
2007-06-16,"06:47:00",0.4591,0.19,241.15,7.8,0,0,18,6
2007-06-16,"06:48:00",0.276,0.188,240.66,7.8,0,0,19,6
